mst,tour,Blocking,hDFS,NN,DFS,eta,pTour,param,Robust_pTour
516529,796328,1452021,1509484,1039264,1066507,7840531,3323690,1.0,1320681
516529,796328,1452021,1509484,1039264,1066507,7840531,3323690,1.25,1354378
516529,796328,1452021,1509484,1039264,1066507,8070533,4935043,0.25,1900768
516529,796328,1452021,1509484,1039264,1066507,8070533,4935043,0.5,1639704
516529,796328,1452021,1509484,1039264,1066507,8070533,4935043,0.75,1338641
516529,796328,1452021,1509484,1039264,1066507,8070533,4935043,1.0,1279080
516529,796328,1452021,1509484,1039264,1066507,8070533,4935043,1.25,1340547
516529,796328,1452021,1509484,1039264,1066507,8351766,3988285,0.25,2018533
516529,796328,1452021,1509484,1039264,1066507,8351766,3988285,0.5,1745730
516529,796328,1452021,1509484,1039264,1066507,8351766,3988285,0.75,1709591
516529,796328,1452021,1509484,1039264,1066507,8351766,3988285,1.0,1431073
516529,796328,1452021,1509484,1039264,1066507,8351766,3988285,1.25,1372919
516529,796328,1452021,1509484,1039264,1066507,8503753,4642081,0.25,2089020
516529,796328,1452021,1509484,1039264,1066507,8503753,4642081,0.5,1647145
516529,796328,1452021,1509484,1039264,1066507,8503753,4642081,0.75,1343337
516529,796328,1452021,1509484,1039264,1066507,8503753,4642081,1.0,1258889
516529,796328,1452021,1509484,1039264,1066507,8503753,4642081,1.25,1371431
516529,796328,1452021,1509484,1039264,1066507,8625036,3620998,0.25,2000477
516529,796328,1452021,1509484,1039264,1066507,8625036,3620998,0.5,1625623
516529,796328,1452021,1509484,1039264,1066507,8625036,3620998,0.75,1283126
516529,796328,1452021,1509484,1039264,1066507,8625036,3620998,1.0,1257812
516529,796328,1452021,1509484,1039264,1066507,8625036,3620998,1.25,1437485
516529,796328,1452021,1509484,1039264,1066507,8797782,3652109,0.25,2092519
516529,796328,1452021,1509484,1039264,1066507,8797782,3652109,0.5,1550562
516529,796328,1452021,1509484,1039264,1066507,8797782,3652109,0.75,1389549
516529,796328,1452021,1509484,1039264,1066507,8797782,3652109,1.0,1435632
516529,796328,1452021,1509484,1039264,1066507,8797782,3652109,1.25,1398454
516529,796328,1452021,1509484,1039264,1066507,9002630,3620151,0.25,1999750
516529,796328,1452021,1509484,1039264,1066507,9002630,3620151,0.5,1615419
516529,796328,1452021,1509484,1039264,1066507,9002630,3620151,0.75,1427100
516529,796328,1452021,1509484,1039264,1066507,9002630,3620151,1.0,1396614
516529,796328,1452021,1509484,1039264,1066507,9002630,3620151,1.25,1407798
516529,796328,1452021,1509484,1039264,1066507,9249356,3773564,0.25,2101241
516529,796328,1452021,1509484,1039264,1066507,9249356,3773564,0.5,1737109
516529,796328,1452021,1509484,1039264,1066507,9249356,3773564,0.75,1657692
516529,796328,1452021,1509484,1039264,1066507,9249356,3773564,1.0,1274631
516529,796328,1452021,1509484,1039264,1066507,9249356,3773564,1.25,1348245
516529,796328,1452021,1509484,1039264,1066507,9509365,3815312,0.25,2008958
516529,796328,1452021,1509484,1039264,1066507,9509365,3815312,0.5,1778461
516529,796328,1452021,1509484,1039264,1066507,9509365,3815312,0.75,1449152
516529,796328,1452021,1509484,1039264,1066507,9509365,3815312,1.0,1269991
516529,796328,1452021,1509484,1039264,1066507,9509365,3815312,1.25,1366966
516529,796328,1452021,1509484,1039264,1066507,9796307,3862370,0.25,2202049
516529,796328,1452021,1509484,1039264,1066507,9796307,3862370,0.5,1656411
516529,796328,1452021,1509484,1039264,1066507,9796307,3862370,0.75,1409226
516529,796328,1452021,1509484,1039264,1066507,9796307,3862370,1.0,1484144
516529,796328,1452021,1509484,1039264,1066507,9796307,3862370,1.25,1373022
516529,796328,1452021,1509484,1039264,1066507,10165603,4266099,0.25,1972436
516529,796328,1452021,1509484,1039264,1066507,10165603,4266099,0.5,1586501
516529,796328,1452021,1509484,1039264,1066507,10165603,4266099,0.75,1503322
516529,796328,1452021,1509484,1039264,1066507,10165603,4266099,1.0,1273190
516529,796328,1452021,1509484,1039264,1066507,10165603,4266099,1.25,1368246
516529,796328,1452021,1509484,1039264,1066507,10387737,4143853,0.25,2163607
516529,796328,1452021,1509484,1039264,1066507,10387737,4143853,0.5,1642749
516529,796328,1452021,1509484,1039264,1066507,10387737,4143853,0.75,1371989
516529,796328,1452021,1509484,1039264,1066507,10387737,4143853,1.0,1479252
516529,796328,1452021,1509484,1039264,1066507,10387737,4143853,1.25,1394367
516529,796328,1452021,1509484,1039264,1066507,10614232,4316970,0.25,2208538
516529,796328,1452021,1509484,1039264,1066507,10614232,4316970,0.5,1731838
516529,796328,1452021,1509484,1039264,1066507,10614232,4316970,0.75,1589445
516529,796328,1452021,1509484,1039264,1066507,10614232,4316970,1.0,1301229
516529,796328,1452021,1509484,1039264,1066507,10614232,4316970,1.25,1375295
516529,796328,1452021,1509484,1039264,1066507,10828705,4279257,0.25,2314367
516529,796328,1452021,1509484,1039264,1066507,10828705,4279257,0.5,1720857
516529,796328,1452021,1509484,1039264,1066507,10828705,4279257,0.75,1654315
516529,796328,1452021,1509484,1039264,1066507,10828705,4279257,1.0,1523490
516529,796328,1452021,1509484,1039264,1066507,10828705,4279257,1.25,1437904
516529,796328,1452021,1509484,1039264,1066507,10950243,4374403,0.25,2242883
516529,796328,1452021,1509484,1039264,1066507,10950243,4374403,0.5,1763327
516529,796328,1452021,1509484,1039264,1066507,10950243,4374403,0.75,1467348
