mst,tour,Blocking,hDFS,NN,DFS,eta,pTour,param,Robust_pTour
1129358,1863932,3395751,3534462,2459051,2512404,12921132,8574947,1.25,3208367
1129358,1863932,3395751,3534462,2459051,2512404,13071300,7962117,0.25,4920576
1129358,1863932,3395751,3534462,2459051,2512404,13071300,7962117,0.5,3634049
1129358,1863932,3395751,3534462,2459051,2512404,13071300,7962117,0.75,3504427
1129358,1863932,3395751,3534462,2459051,2512404,13071300,7962117,1.0,3210212
1129358,1863932,3395751,3534462,2459051,2512404,13071300,7962117,1.25,3107675
1129358,1863932,3395751,3534462,2459051,2512404,13239636,10034470,0.25,5403761
1129358,1863932,3395751,3534462,2459051,2512404,13239636,10034470,0.5,4229563
1129358,1863932,3395751,3534462,2459051,2512404,13239636,10034470,0.75,4009067
1129358,1863932,3395751,3534462,2459051,2512404,13239636,10034470,1.0,3210546
1129358,1863932,3395751,3534462,2459051,2512404,13239636,10034470,1.25,3150256
1129358,1863932,3395751,3534462,2459051,2512404,13392749,8970477,0.25,5230458
1129358,1863932,3395751,3534462,2459051,2512404,13392749,8970477,0.5,4170209
1129358,1863932,3395751,3534462,2459051,2512404,13392749,8970477,0.75,3831731
1129358,1863932,3395751,3534462,2459051,2512404,13392749,8970477,1.0,2943302
1129358,1863932,3395751,3534462,2459051,2512404,13392749,8970477,1.25,3172402
1129358,1863932,3395751,3534462,2459051,2512404,13590162,9971945,0.25,5290923
1129358,1863932,3395751,3534462,2459051,2512404,13590162,9971945,0.5,3917386
1129358,1863932,3395751,3534462,2459051,2512404,13590162,9971945,0.75,3715374
1129358,1863932,3395751,3534462,2459051,2512404,13590162,9971945,1.0,3218052
1129358,1863932,3395751,3534462,2459051,2512404,13590162,9971945,1.25,3175251
1129358,1863932,3395751,3534462,2459051,2512404,13719206,9149411,0.25,5362394
1129358,1863932,3395751,3534462,2459051,2512404,13719206,9149411,0.5,3720897
1129358,1863932,3395751,3534462,2459051,2512404,13719206,9149411,0.75,3924359
1129358,1863932,3395751,3534462,2459051,2512404,13719206,9149411,1.0,3498101
1129358,1863932,3395751,3534462,2459051,2512404,13719206,9149411,1.25,3182547
1129358,1863932,3395751,3534462,2459051,2512404,13861051,10272353,0.25,5335089
1129358,1863932,3395751,3534462,2459051,2512404,13861051,10272353,0.5,4598543
1129358,1863932,3395751,3534462,2459051,2512404,13861051,10272353,0.75,3936664
1129358,1863932,3395751,3534462,2459051,2512404,13861051,10272353,1.0,3124381
1129358,1863932,3395751,3534462,2459051,2512404,13861051,10272353,1.25,3192456
1129358,1863932,3395751,3534462,2459051,2512404,14046135,9429769,0.25,5408073
1129358,1863932,3395751,3534462,2459051,2512404,14046135,9429769,0.5,4035506
1129358,1863932,3395751,3534462,2459051,2512404,14046135,9429769,0.75,3876330
1129358,1863932,3395751,3534462,2459051,2512404,14046135,9429769,1.0,3316428
1129358,1863932,3395751,3534462,2459051,2512404,14046135,9429769,1.25,3268554
1129358,1863932,3395751,3534462,2459051,2512404,14198403,8714479,0.25,5071261
1129358,1863932,3395751,3534462,2459051,2512404,14198403,8714479,0.5,4005028
1129358,1863932,3395751,3534462,2459051,2512404,14198403,8714479,0.75,3699823
1129358,1863932,3395751,3534462,2459051,2512404,14198403,8714479,1.0,3233466
1129358,1863932,3395751,3534462,2459051,2512404,14198403,8714479,1.25,3315957
1129358,1863932,3395751,3534462,2459051,2512404,14369714,9319254,0.25,5597904
1129358,1863932,3395751,3534462,2459051,2512404,14369714,9319254,0.5,4451126
1129358,1863932,3395751,3534462,2459051,2512404,14369714,9319254,0.75,3910413
1129358,1863932,3395751,3534462,2459051,2512404,14369714,9319254,1.0,3478835
1129358,1863932,3395751,3534462,2459051,2512404,14369714,9319254,1.25,3305743
1129358,1863932,3395751,3534462,2459051,2512404,14552559,10293898,0.25,5390469
1129358,1863932,3395751,3534462,2459051,2512404,14552559,10293898,0.5,4687725
1129358,1863932,3395751,3534462,2459051,2512404,14552559,10293898,0.75,3760337
1129358,1863932,3395751,3534462,2459051,2512404,14552559,10293898,1.0,3713294
1129358,1863932,3395751,3534462,2459051,2512404,14552559,10293898,1.25,3272245
1129358,1863932,3395751,3534462,2459051,2512404,14720007,10540298,0.25,6076718
1129358,1863932,3395751,3534462,2459051,2512404,14720007,10540298,0.5,4416527
1129358,1863932,3395751,3534462,2459051,2512404,14720007,10540298,0.75,3835403
1129358,1863932,3395751,3534462,2459051,2512404,14720007,10540298,1.0,2973846
1129358,1863932,3395751,3534462,2459051,2512404,14720007,10540298,1.25,3261105
1129358,1863932,3395751,3534462,2459051,2512404,15004534,9249484,0.25,5447130
1129358,1863932,3395751,3534462,2459051,2512404,15004534,9249484,0.5,4044080
1129358,1863932,3395751,3534462,2459051,2512404,15004534,9249484,0.75,3799826
1129358,1863932,3395751,3534462,2459051,2512404,15004534,9249484,1.0,3000748
1129358,1863932,3395751,3534462,2459051,2512404,15004534,9249484,1.25,3140298
