mst,tour,Blocking,hDFS,NN,DFS,eta,pTour,param,Robust_pTour
875309,1384733,2457796,2594714,1853967,1834437,7824131,4492681,0.25,2585034
875309,1384733,2457796,2594714,1853967,1834437,7824131,4492681,0.5,2239106
875309,1384733,2457796,2594714,1853967,1834437,7824131,4492681,0.75,2028554
875309,1384733,2457796,2594714,1853967,1834437,7824131,4492681,1.0,2176539
875309,1384733,2457796,2594714,1853967,1834437,7824131,4492681,1.25,2209119
875309,1384733,2457796,2594714,1853967,1834437,8085781,4480357,0.25,2622661
875309,1384733,2457796,2594714,1853967,1834437,8085781,4480357,0.5,2209084
875309,1384733,2457796,2594714,1853967,1834437,8085781,4480357,0.75,2245716
875309,1384733,2457796,2594714,1853967,1834437,8085781,4480357,1.0,2238716
875309,1384733,2457796,2594714,1853967,1834437,8085781,4480357,1.25,2145855
875309,1384733,2457796,2594714,1853967,1834437,8305456,4692524,0.25,2791637
875309,1384733,2457796,2594714,1853967,1834437,8305456,4692524,0.5,2302692
875309,1384733,2457796,2594714,1853967,1834437,8305456,4692524,0.75,2161370
875309,1384733,2457796,2594714,1853967,1834437,8305456,4692524,1.0,2278808
875309,1384733,2457796,2594714,1853967,1834437,8305456,4692524,1.25,2168896
875309,1384733,2457796,2594714,1853967,1834437,8543853,4575941,0.25,2687016
875309,1384733,2457796,2594714,1853967,1834437,8543853,4575941,0.5,2349489
875309,1384733,2457796,2594714,1853967,1834437,8543853,4575941,0.75,2124045
875309,1384733,2457796,2594714,1853967,1834437,8543853,4575941,1.0,2162493
875309,1384733,2457796,2594714,1853967,1834437,8543853,4575941,1.25,2221326
875309,1384733,2457796,2594714,1853967,1834437,8854532,4576473,0.25,2739135
875309,1384733,2457796,2594714,1853967,1834437,8854532,4576473,0.5,2142752
875309,1384733,2457796,2594714,1853967,1834437,8854532,4576473,0.75,2232371
875309,1384733,2457796,2594714,1853967,1834437,8854532,4576473,1.0,2255221
875309,1384733,2457796,2594714,1853967,1834437,8854532,4576473,1.25,2169226
875309,1384733,2457796,2594714,1853967,1834437,9061454,5033386,0.25,2682034
875309,1384733,2457796,2594714,1853967,1834437,9061454,5033386,0.5,2217153
875309,1384733,2457796,2594714,1853967,1834437,9061454,5033386,0.75,2166818
875309,1384733,2457796,2594714,1853967,1834437,9061454,5033386,1.0,2291292
875309,1384733,2457796,2594714,1853967,1834437,9061454,5033386,1.25,2160801
875309,1384733,2457796,2594714,1853967,1834437,9292128,4787704,0.25,2709205
875309,1384733,2457796,2594714,1853967,1834437,9292128,4787704,0.5,2253120
875309,1384733,2457796,2594714,1853967,1834437,9292128,4787704,0.75,2115717
875309,1384733,2457796,2594714,1853967,1834437,9292128,4787704,1.0,2183359
875309,1384733,2457796,2594714,1853967,1834437,9292128,4787704,1.25,2184850
875309,1384733,2457796,2594714,1853967,1834437,9484970,5114824,0.25,2646956
875309,1384733,2457796,2594714,1853967,1834437,9484970,5114824,0.5,2321359
875309,1384733,2457796,2594714,1853967,1834437,9484970,5114824,0.75,2122889
875309,1384733,2457796,2594714,1853967,1834437,9484970,5114824,1.0,2134329
875309,1384733,2457796,2594714,1853967,1834437,9484970,5114824,1.25,2201889
875309,1384733,2457796,2594714,1853967,1834437,9754175,5857220,0.25,2558563
875309,1384733,2457796,2594714,1853967,1834437,9754175,5857220,0.5,2277020
875309,1384733,2457796,2594714,1853967,1834437,9754175,5857220,0.75,2222563
875309,1384733,2457796,2594714,1853967,1834437,9754175,5857220,1.0,1992499
875309,1384733,2457796,2594714,1853967,1834437,9754175,5857220,1.25,2171629
875309,1384733,2457796,2594714,1853967,1834437,9997628,5059068,0.25,2897825
875309,1384733,2457796,2594714,1853967,1834437,9997628,5059068,0.5,2395515
875309,1384733,2457796,2594714,1853967,1834437,9997628,5059068,0.75,2176145
875309,1384733,2457796,2594714,1853967,1834437,9997628,5059068,1.0,2211414
875309,1384733,2457796,2594714,1853967,1834437,9997628,5059068,1.25,2274585
875309,1384733,2457796,2594714,1853967,1834437,10181042,5288708,0.25,2663859
875309,1384733,2457796,2594714,1853967,1834437,10181042,5288708,0.5,2324154
875309,1384733,2457796,2594714,1853967,1834437,10181042,5288708,0.75,2219495
875309,1384733,2457796,2594714,1853967,1834437,10181042,5288708,1.0,2277206
875309,1384733,2457796,2594714,1853967,1834437,10181042,5288708,1.25,2173324
875309,1384733,2457796,2594714,1853967,1834437,10312170,5431242,0.25,2801406
875309,1384733,2457796,2594714,1853967,1834437,10312170,5431242,0.5,2316953
875309,1384733,2457796,2594714,1853967,1834437,10312170,5431242,0.75,2266770
875309,1384733,2457796,2594714,1853967,1834437,10312170,5431242,1.0,2253049
875309,1384733,2457796,2594714,1853967,1834437,10312170,5431242,1.25,2168441
875309,1384733,2457796,2594714,1853967,1834437,10445101,5184483,0.25,2968266
875309,1384733,2457796,2594714,1853967,1834437,10445101,5184483,0.5,2396381
875309,1384733,2457796,2594714,1853967,1834437,10445101,5184483,0.75,2139947
875309,1384733,2457796,2594714,1853967,1834437,10445101,5184483,1.0,2289103
875309,1384733,2457796,2594714,1853967,1834437,10445101,5184483,1.25,2143822
875309,1384733,2457796,2594714,1853967,1834437,10514219,5695193,0.25,2819467
875309,1384733,2457796,2594714,1853967,1834437,10514219,5695193,0.5,2423803
875309,1384733,2457796,2594714,1853967,1834437,10514219,5695193,0.75,2156142
875309,1384733,2457796,2594714,1853967,1834437,10514219,5695193,1.0,1961251
875309,1384733,2457796,2594714,1853967,1834437,10514219,5695193,1.25,2197106
875309,1384733,2457796,2594714,1853967,1834437,10667752,5480813,0.25,3038254
875309,1384733,2457796,2594714,1853967,1834437,10667752,5480813,0.5,2301643
875309,1384733,2457796,2594714,1853967,1834437,10667752,5480813,0.75,2320300
875309,1384733,2457796,2594714,1853967,1834437,10667752,5480813,1.0,2277784
875309,1384733,2457796,2594714,1853967,1834437,10667752,5480813,1.25,2180886
875309,1384733,2457796,2594714,1853967,1834437,10928753,5803558,0.25,3109862
875309,1384733,2457796,2594714,1853967,1834437,10928753,5803558,0.5,2321852
875309,1384733,2457796,2594714,1853967,1834437,10928753,5803558,0.75,2273675
875309,1384733,2457796,2594714,1853967,1834437,10928753,5803558,1.0,1983630
875309,1384733,2457796,2594714,1853967,1834437,10928753,5803558,1.25,2203163
875309,1384733,2457796,2594714,1853967,1834437,11195483,5666904,0.25,2897158
875309,1384733,2457796,2594714,1853967,1834437,11195483,5666904,0.5,2266572
875309,1384733,2457796,2594714,1853967,1834437,11195483,5666904,0.75,2185912
875309,1384733,2457796,2594714,1853967,1834437,11195483,5666904,1.0,2260855
875309,1384733,2457796,2594714,1853967,1834437,11195483,5666904,1.25,2189405
875309,1384733,2457796,2594714,1853967,1834437,11402935,5490375,0.25,3170049
875309,1384733,2457796,2594714,1853967,1834437,11402935,5490375,0.5,2386833
875309,1384733,2457796,2594714,1853967,1834437,11402935,5490375,0.75,2127909
